회원번호,recency_days,구독자_상태,frequency,monetary,aov,regularity_cv,age_band_h4,gender_h4,region_tier,가격구간
1284793728,175,이탈위험(90일+),12,428254,35687.833333333336,1.0383593958524275,50s,F,Tier1_새벽배송가능권(가정),Q3
1486746944,175,이탈위험(90일+),4,265149,66287.25,0.6154102177243792,30s,F,Tier3_배송취약권(가정),Q4_고가
173472896,175,이탈위험(90일+),4,68247,17061.75,0.8050876287494411,50s,F,Tier1_새벽배송가능권(가정),Q1_저가
724777280,175,이탈위험(90일+),2,191058,95529.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1564840000,174,이탈위험(90일+),5,189240,37848.0,0.5098039215686274,<30,F,Tier1_새벽배송가능권(가정),Q3
1012837760,174,이탈위험(90일+),4,39054,9763.5,0.7068641286574865,30s,F,Tier2_익일배송표준권(가정),Q1_저가
878023488,173,이탈위험(90일+),1,4977,4977.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q1_저가
1246122112,173,이탈위험(90일+),4,148942,37235.5,0.7488767098332091,30s,F,Tier3_배송취약권(가정),Q3
1480143296,173,이탈위험(90일+),2,28907,14453.5,0.8033725722674212,<30,F,Tier3_배송취약권(가정),Q1_저가
999168320,173,이탈위험(90일+),1,36565,36565.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q3
1574669376,172,이탈위험(90일+),2,96103,48051.5,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q4_고가
374325504,172,이탈위험(90일+),1,30631,30631.0,0.8033725722674212,60+,F,Tier2_익일배송표준권(가정),Q3
370231168,171,이탈위험(90일+),1,51881,51881.0,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q4_고가
441744704,171,이탈위험(90일+),5,215180,43036.0,1.3826737096329065,30s,F,Tier3_배송취약권(가정),Q3
1028298240,171,이탈위험(90일+),1,2680,2680.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q1_저가
786036416,169,이탈위험(90일+),4,35415,8853.75,0.6919910453216088,30s,F,Tier3_배송취약권(가정),Q1_저가
516040384,169,이탈위험(90일+),1,101463,101463.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q4_고가
108013632,169,이탈위험(90일+),1,11486,11486.0,0.8033725722674212,60+,F,Tier3_배송취약권(가정),Q1_저가
421965312,169,이탈위험(90일+),1,18761,18761.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q2
621546560,169,이탈위험(90일+),1,6700,6700.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q1_저가
273592960,169,이탈위험(90일+),1,18187,18187.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q1_저가
767988672,168,이탈위험(90일+),3,46138,15379.333333333334,0.1622868022395355,30s,F,Tier2_익일배송표준권(가정),Q1_저가
259426112,167,이탈위험(90일+),1,22399,22399.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q2
1174404416,167,이탈위험(90일+),3,64038,21346.0,0.1515228816828316,30s,F,Tier3_배송취약권(가정),Q2
1283214272,166,이탈위험(90일+),1,21250,21250.0,0.8033725722674212,60+,F,Tier1_새벽배송가능권(가정),Q2
1052641536,164,이탈위험(90일+),25,252412,10096.48,0.9348774764534764,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
768118592,164,이탈위험(90일+),1,7275,7275.0,0.8033725722674212,40s,M,Tier3_배송취약권(가정),Q1_저가
1095014016,164,이탈위험(90일+),1,14166,14166.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
380960704,163,이탈위험(90일+),1,26611,26611.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q2
1019884992,163,이탈위험(90일+),3,113428,37809.333333333336,0.437120555642593,30s,F,Tier2_익일배송표준권(가정),Q3
577008128,163,이탈위험(90일+),5,269167,53833.4,0.6337242505244779,30s,F,Tier3_배송취약권(가정),Q4_고가
1258828288,163,이탈위험(90일+),1,15028,15028.0,0.8033725722674212,<30,F,Tier2_익일배송표준권(가정),Q1_저가
1534243840,162,이탈위험(90일+),2,168468,84234.0,0.8033725722674212,<30,F,Tier2_익일배송표준권(가정),Q4_고가
222473152,162,이탈위험(90일+),2,43840,21920.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q2
819327488,162,이탈위험(90일+),1,13593,13593.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
1065796864,161,이탈위험(90일+),1,30440,30440.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q3
552670400,161,이탈위험(90일+),4,200726,50181.5,0.6902566867686316,50s,F,Tier3_배송취약권(가정),Q4_고가
749369280,160,이탈위험(90일+),1,17325,17325.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q1_저가
846907648,160,이탈위험(90일+),1,10146,10146.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q1_저가
67185344,160,이탈위험(90일+),2,51211,25605.5,0.8033725722674212,60+,F,Tier1_새벽배송가능권(가정),Q2
1326915648,160,이탈위험(90일+),1,59347,59347.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q4_고가
1557831744,160,이탈위험(90일+),1,58581,58581.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q4_고가
743199936,159,이탈위험(90일+),2,109120,54560.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
1469738560,159,이탈위험(90일+),2,81170,40585.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q3
1104553856,159,이탈위험(90일+),2,20005,10002.5,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
276009472,159,이탈위험(90일+),2,146070,73035.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
863040000,159,이탈위험(90일+),2,12443,6221.5,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q1_저가
1103393856,159,이탈위험(90일+),2,474392,237196.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
1483387584,158,이탈위험(90일+),1,58295,58295.0,0.8033725722674212,<30,F,Tier2_익일배송표준권(가정),Q4_고가
624935616,157,이탈위험(90일+),1,7083,7083.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q1_저가
258074944,157,이탈위험(90일+),1,32067,32067.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q3
447650496,156,이탈위험(90일+),1,21824,21824.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q2
615284416,156,이탈위험(90일+),1,22973,22973.0,0.8033725722674212,50s,M,Tier3_배송취약권(가정),Q2
1012685568,156,이탈위험(90일+),2,46712,23356.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q2
868461376,156,이탈위험(90일+),1,11486,11486.0,0.8033725722674212,60+,F,Tier3_배송취약권(가정),Q1_저가
748283520,155,이탈위험(90일+),1,87105,87105.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
691866688,155,이탈위험(90일+),1,27950,27950.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q2
1106125888,155,이탈위험(90일+),3,310997,103665.66666666669,0.719963268117212,40s,F,Tier3_배송취약권(가정),Q4_고가
931329664,154,이탈위험(90일+),1,11199,11199.0,0.8033725722674212,<30,M,Tier1_새벽배송가능권(가정),Q1_저가
591828288,154,이탈위험(90일+),1,192017,192017.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
768458240,154,이탈위험(90일+),1,32162,32162.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q3
350689344,154,이탈위험(90일+),9,137869,15318.777777777776,0.7761538588530779,40s,F,Tier3_배송취약권(가정),Q1_저가
490477696,153,이탈위험(90일+),17,448452,26379.529411764703,0.972496022586234,30s,F,Tier1_새벽배송가능권(가정),Q2
417334592,153,이탈위험(90일+),5,362014,72402.8,0.8636700330137234,50s,F,Tier2_익일배송표준권(가정),Q4_고가
851415872,151,이탈위험(90일+),5,218434,43686.8,1.0232166620025278,40s,F,Tier2_익일배송표준권(가정),Q3
287308800,151,이탈위험(90일+),1,140517,140517.0,0.8033725722674212,50s,F,Tier1_새벽배송가능권(가정),Q4_고가
568472384,151,이탈위험(90일+),2,12443,6221.5,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q1_저가
899168896,151,이탈위험(90일+),2,58772,29386.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q2
816831168,150,이탈위험(90일+),5,95722,19144.4,0.9066934342483932,30s,F,Tier3_배송취약권(가정),Q2
671985216,149,이탈위험(90일+),2,229730,114865.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
578108736,149,이탈위험(90일+),1,17230,17230.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q1_저가
1091580416,149,이탈위험(90일+),2,29482,14741.0,0.8033725722674212,60+,F,Tier2_익일배송표준권(가정),Q1_저가
1187522624,148,이탈위험(90일+),2,64803,32401.5,0.8033725722674212,<30,F,Tier3_배송취약권(가정),Q3
1442052608,148,이탈위험(90일+),1,122905,122905.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q4_고가
283194048,148,이탈위험(90일+),1,17421,17421.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
440913216,148,이탈위험(90일+),1,27185,27185.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q2
424829120,147,이탈위험(90일+),1,72269,72269.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q4_고가
407369728,146,이탈위험(90일+),2,93710,46855.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q4_고가
1315512384,146,이탈위험(90일+),3,27568,9189.333333333334,0.6060915267313265,30s,F,Tier3_배송취약권(가정),Q1_저가
569699200,146,이탈위험(90일+),1,33502,33502.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q3
488690368,146,이탈위험(90일+),1,9189,9189.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
285554880,146,이탈위험(90일+),1,17804,17804.0,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q1_저가
1136662656,146,이탈위험(90일+),1,73802,73802.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q4_고가
1456997120,145,이탈위험(90일+),1,2776,2776.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q1_저가
1162167808,144,이탈위험(90일+),3,507128,169042.66666666666,1.0606601717798212,30s,F,Tier3_배송취약권(가정),Q4_고가
1367315200,144,이탈위험(90일+),3,81077,27025.666666666668,0.4015668140071751,<30,F,Tier2_익일배송표준권(가정),Q2
323456256,144,이탈위험(90일+),1,50541,50541.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q4_고가
152605888,144,이탈위험(90일+),1,27185,27185.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q2
1113553600,144,이탈위험(90일+),1,60400,60400.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q4_고가
1444959104,144,이탈위험(90일+),1,11486,11486.0,0.8033725722674212,50s,M,Tier3_배송취약권(가정),Q1_저가
763974144,144,이탈위험(90일+),1,34460,34460.0,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q3
1495685440,144,이탈위험(90일+),4,76002,19000.5,0.1658075429430736,30s,M,Tier3_배송취약권(가정),Q2
1089819072,143,이탈위험(90일+),1,41064,41064.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q3
376511872,142,이탈위험(90일+),1,6126,6126.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q1_저가
862997312,142,이탈위험(90일+),5,152419,30483.8,1.1355292603237392,30s,F,Tier1_새벽배송가능권(가정),Q3
1501065984,141,이탈위험(90일+),2,256530,128265.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q4_고가
1261487936,141,이탈위험(90일+),2,54943,27471.5,0.8033725722674212,30s,M,Tier1_새벽배송가능권(가정),Q2
1201180928,141,이탈위험(90일+),3,62028,20676.0,1.0002973977760916,60+,F,Tier2_익일배송표준권(가정),Q2
221747456,140,이탈위험(90일+),10,158323,15832.3,0.7266691131457288,30s,F,Tier3_배송취약권(가정),Q1_저가
639605440,140,이탈위험(90일+),8,303833,37979.125,0.6890083528434657,40s,F,Tier2_익일배송표준권(가정),Q3
477700992,140,이탈위험(90일+),4,336170,84042.5,1.0486498268638278,40s,F,Tier2_익일배송표준권(가정),Q4_고가
765555456,140,이탈위험(90일+),1,14741,14741.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q1_저가
251732992,140,이탈위험(90일+),1,101464,101464.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q4_고가
1241467264,139,이탈위험(90일+),3,73322,24440.666666666668,0.8675427735566045,<30,F,Tier1_새벽배송가능권(가정),Q2
696439872,139,이탈위험(90일+),5,91891,18378.2,0.8631861096363134,30s,F,Tier2_익일배송표준권(가정),Q1_저가
1262519872,139,이탈위험(90일+),10,172199,17219.9,0.7557043999665629,50s,F,Tier1_새벽배송가능권(가정),Q1_저가
407599872,138,이탈위험(90일+),1,159661,159661.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
426523648,137,이탈위험(90일+),1,8710,8710.0,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q1_저가
1040880064,136,이탈위험(90일+),1,15315,15315.0,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q1_저가
732134464,135,이탈위험(90일+),1,5743,5743.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q1_저가
865109440,135,이탈위험(90일+),2,105675,52837.5,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q4_고가
966437760,135,이탈위험(90일+),2,127501,63750.5,0.8033725722674212,40s,M,Tier2_익일배송표준권(가정),Q4_고가
1056008320,135,이탈위험(90일+),1,17804,17804.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
174812928,135,이탈위험(90일+),2,124723,62361.5,0.8033725722674212,60+,F,Tier2_익일배송표준권(가정),Q4_고가
41739584,135,이탈위험(90일+),2,43649,21824.5,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q2
852484928,134,이탈위험(90일+),1,20867,20867.0,0.8033725722674212,40s,F,Tier1_새벽배송가능권(가정),Q2
1554722944,134,이탈위험(90일+),3,48147,16049.0,1.0814574300500135,<30,F,Tier3_배송취약권(가정),Q1_저가
1573462976,134,이탈위험(90일+),4,109964,27491.0,0.8305083373411587,<30,F,Tier2_익일배송표준권(가정),Q2
791741760,134,이탈위험(90일+),1,17804,17804.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
816807040,132,이탈위험(90일+),8,224464,28058.0,0.9321626606218596,30s,F,Tier2_익일배송표준권(가정),Q2
749588288,132,이탈위험(90일+),3,77917,25972.33333333333,0.3988807483616421,30s,F,Tier3_배송취약권(가정),Q2
744809088,132,이탈위험(90일+),2,172679,86339.5,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q4_고가
657319104,132,이탈위험(90일+),2,10147,5073.5,0.8033725722674212,50s,F,Tier2_익일배송표준권(가정),Q1_저가
744042560,132,이탈위험(90일+),2,15507,7753.5,0.8033725722674212,30s,F,Tier3_배송취약권(가정),Q1_저가
809587200,131,이탈위험(90일+),1,43074,43074.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q3
455737088,131,이탈위험(90일+),3,291657,97219.0,1.0713739108887084,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
231959168,130,이탈위험(90일+),5,148846,29769.2,0.3659062037651616,60+,F,Tier2_익일배송표준권(가정),Q2
97128192,130,이탈위험(90일+),5,380493,76098.6,0.6326564781418054,40s,F,Tier3_배송취약권(가정),Q4_고가
1209505088,130,이탈위험(90일+),4,117544,29386.0,1.302281075651489,<30,F,Tier2_익일배송표준권(가정),Q2
1601236160,130,이탈위험(90일+),1,97158,97158.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q4_고가
746459072,129,이탈위험(90일+),5,103284,20656.8,0.8038409355960011,30s,F,Tier3_배송취약권(가정),Q2
686675456,129,이탈위험(90일+),1,2202,2202.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q1_저가
530619264,128,이탈위험(90일+),1,44606,44606.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q3
1572432896,128,이탈위험(90일+),6,318178,53029.66666666666,0.3490317269215158,<30,F,Tier3_배송취약권(가정),Q4_고가
942732928,128,이탈위험(90일+),3,177848,59282.66666666666,0.3721614637823934,30s,F,Tier1_새벽배송가능권(가정),Q4_고가
643640384,127,이탈위험(90일+),2,35991,17995.5,0.8033725722674212,30s,F,Tier2_익일배송표준권(가정),Q1_저가
687640576,127,이탈위험(90일+),3,88254,29418.0,0.7884553489336724,60+,F,Tier1_새벽배송가능권(가정),Q2
150100288,127,이탈위험(90일+),1,7658,7658.0,0.8033725722674212,60+,F,Tier1_새벽배송가능권(가정),Q1_저가
700949952,126,이탈위험(90일+),1,53616,53616.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q4_고가
1000012800,125,이탈위험(90일+),1,10338,10338.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q1_저가
542575616,124,이탈위험(90일+),1,70738,70738.0,0.8033725722674212,40s,F,Tier3_배송취약권(가정),Q4_고가
1547579200,124,이탈위험(90일+),1,35417,35417.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q3
1146334272,124,이탈위험(90일+),5,194005,38801.0,0.5084382686235696,40s,M,Tier3_배송취약권(가정),Q3
456934208,123,이탈위험(90일+),1,16847,16847.0,0.8033725722674212,50s,F,Tier3_배송취약권(가정),Q1_저가
1550968256,123,이탈위험(90일+),4,99358,24839.5,1.576197957110718,50s,F,Tier2_익일배송표준권(가정),Q2
707243648,123,이탈위험(90일+),4,265817,66454.25,0.6170347977661332,30s,F,Tier3_배송취약권(가정),Q4_고가
658978368,123,이탈위험(90일+),12,219294,18274.5,1.6211025806513852,50s,F,Tier3_배송취약권(가정),Q1_저가
677217280,122,이탈위험(90일+),6,211648,35274.666666666664,1.015455715246397,40s,F,Tier1_새벽배송가능권(가정),Q3
224318016,121,이탈위험(90일+),8,112375,14046.875,0.917386394134582,30s,F,Tier1_새벽배송가능권(가정),Q1_저가
424057024,121,이탈위험(90일+),2,29482,14741.0,0.8033725722674212,40s,F,Tier2_익일배송표준권(가정),Q1_저가
423685824,120,이탈위험(90일+),7,195175,27882.14285714286,1.3756054954024062,30s,F,Tier3_배송취약권(가정),Q2
644096960,120,이탈위험(90일+),26,375338,14436.076923076924,0.7837171857243148,60+,F,Tier1_새벽배송가능권(가정),Q1_저가
1113473792,120,이탈위험(90일+),1,11295,11295.0,0.8033725722674212,60+,F,Tier2_익일배송표준권(가정),Q1_저가
1302011840,118,이탈위험(90일+),1,3733,3733.0,0.8033725722674212,<30,F,Tier1_새벽배송가능권(가정),Q1_저가
464831488,118,이탈위험(90일+),1,40585,40585.0,0.8033725722674212,30s,F,Tier1_새벽배송가능권(가정),Q3
