회원번호,frequency,monetary,가격구간,region_tier,age_gender_segment,treatment_h4,future_is_vip,vip_conversion_score_logit,vip_conversion_score_rf
50793152,10,593961,Q4_고가,Tier2_익일배송표준권(가정),60+_F,0.0,0,0.7250987083090538,0.7789421461983538
432659584,27,446119,Q1_저가,Tier2_익일배송표준권(가정),40s_M,0.0,1,0.6896694836685382,0.7788364731123936
359627840,19,705615,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.7073443703648024,0.7785236933416264
962955904,25,626682,Q2,Tier1_새벽배송가능권(가정),30s_F,,0,0.6885992360619018,0.7781168309580803
474954112,14,664031,Q4_고가,Tier1_새벽배송가능권(가정),50s_M,1.0,0,0.8502207749740398,0.777693983163343
1498835072,10,565518,Q4_고가,Tier3_배송취약권(가정),30s_F,1.0,0,0.7755731716934006,0.7775687354939791
768525056,22,646788,Q2,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.7398478810135806,0.7774658096713207
374266112,30,727861,Q2,Tier3_배송취약권(가정),30s_F,,0,0.8690465983038836,0.7768309190886277
42307520,21,512870,Q2,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.8240006249862661,0.77666625174243
476815680,13,528574,Q3,Tier2_익일배송표준권(가정),30s_F,,0,0.6455290501981984,0.7765483202496211
56530048,7,412461,Q4_고가,Tier1_새벽배송가능권(가정),50s_F,,1,0.8725800403430873,0.7763485874745326
1024729152,21,732647,Q3,Tier3_배송취약권(가정),60+_F,0.0,0,0.888773462501542,0.77630958518787
1164085056,18,733507,Q3,Tier2_익일배송표준권(가정),40s_F,1.0,0,0.7724702967855385,0.7762584228997834
472773312,15,468267,Q3,Tier2_익일배송표준권(가정),60+_F,1.0,0,0.7890354269298855,0.7759637756848897
1544169728,6,285758,Q4_고가,Tier2_익일배송표준권(가정),30s_F,0.0,1,0.7097858766501794,0.7757071762342305
1600877952,12,499754,Q3,Tier3_배송취약권(가정),40s_F,1.0,0,0.8432738219988921,0.7752644303973247
418386944,18,678566,Q3,Tier2_익일배송표준권(가정),40s_F,,0,0.8191183257966101,0.7749322046904911
595408512,9,445007,Q4_고가,Tier1_새벽배송가능권(가정),50s_F,1.0,0,0.8902176273143905,0.7748241691601163
1054805632,20,652807,Q3,Tier3_배송취약권(가정),40s_F,,0,0.8845270361943898,0.7744550300619185
930952896,8,510380,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.688521152740341,0.7742907803957898
92369408,19,734539,Q3,Tier2_익일배송표준권(가정),40s_F,,0,0.8553612189432787,0.7740690765194452
1387643968,15,562844,Q3,Tier3_배송취약권(가정),60+_F,0.0,0,0.7464015228349478,0.7738156526695934
1576208000,15,597958,Q3,Tier3_배송취약권(가정),40s_F,0.0,0,0.8321219488670675,0.7735132242608649
570838784,40,634532,Q1_저가,Tier3_배송취약권(가정),30s_F,1.0,1,0.8542060301002927,0.7732661485540493
542651712,13,421652,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.7424576067814688,0.7730485085309685
1016210112,11,480640,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.7793848503108648,0.7730263904686805
52886720,17,716159,Q3,Tier3_배송취약권(가정),50s_F,1.0,0,0.8781774463076978,0.7722849047242878
278010240,27,438197,Q1_저가,Tier1_새벽배송가능권(가정),50s_F,0.0,1,0.6327929681092401,0.7722818438946174
442656000,16,650425,Q3,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.7251568500353286,0.7720710175350247
184414016,6,564237,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.676848856462048,0.7706195988888114
127043200,23,732375,Q3,Tier2_익일배송표준권(가정),30s_F,,0,0.7178407490479706,0.7704853202455401
556222784,28,608785,Q2,Tier3_배송취약권(가정),50s_F,1.0,0,0.9060571560252499,0.7702992088230686
146876416,10,481725,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.6668864605110292,0.7699043305038532
445131904,18,639909,Q3,Tier3_배송취약권(가정),50s_F,0.0,0,0.8616017595505319,0.7698650925873914
264899456,21,604919,Q2,Tier1_새벽배송가능권(가정),40s_F,0.0,1,0.610029753263923,0.7697882836867892
907179392,17,679331,Q3,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.7830107713406912,0.7693159019688204
1481138112,18,470850,Q2,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.8281094232268397,0.7690348239728987
342103488,24,711973,Q2,Tier3_배송취약권(가정),40s_F,0.0,0,0.774771334163316,0.7686956239615464
1112881728,14,609890,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.7747774617625827,0.7684583440871796
1165714624,8,482145,Q4_고가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.6371423540799233,0.768262366043065
1135899840,21,695127,Q3,Tier3_배송취약권(가정),50s_F,0.0,0,0.7526613354103237,0.768089056953635
786392768,9,530582,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.6357173135174964,0.768037693659268
131250752,14,655108,Q4_고가,Tier3_배송취약권(가정),50s_F,0.0,0,0.7284688216070078,0.7678235804298131
748810624,9,562667,Q4_고가,Tier3_배송취약권(가정),30s_F,1.0,0,0.6986854057981635,0.7677779102910296
53543744,18,659440,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.8268243006108273,0.7676780471238631
353590272,16,550546,Q3,Tier3_배송취약권(가정),40s_F,0.0,0,0.8661055061271061,0.7676348659883374
401272768,17,682679,Q3,Tier3_배송취약권(가정),40s_F,0.0,0,0.7768099916203315,0.7668107879985198
378416128,7,543981,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.6267645232902026,0.7663908981310529
125159360,13,443382,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.709268318329968,0.7661266962314586
1038073792,20,600330,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.7792606460375338,0.7659972775249928
767782656,11,534031,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.5865710787133679,0.76583460547145
544570816,10,611657,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.8421045453538589,0.7654132770373056
742802752,16,728109,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.7697920743536175,0.7652549389163046
66478208,14,628405,Q3,Tier3_배송취약권(가정),50s_F,1.0,0,0.7065600346990532,0.7651977377354219
890731520,21,630416,Q3,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.7180546422529904,0.7649879763825115
750024448,8,672624,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.7522556053121259,0.764621229878687
341667328,12,597208,Q4_고가,Tier3_배송취약권(가정),40s_F,0.0,0,0.7768809571468307,0.7639326859059175
1428468544,13,323153,Q2,Tier1_새벽배송가능권(가정),40s_F,0.0,1,0.7660067671337801,0.7636840528875488
653443776,15,515866,Q3,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.7560605142679093,0.7636029294593263
151689024,28,570287,Q2,Tier3_배송취약권(가정),50s_F,0.0,0,0.8077094075315889,0.763501432127293
864222272,10,465588,Q3,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.7393636499283005,0.7633304155279268
76541440,22,624114,Q2,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.80763224417752,0.763329545148866
1548217664,9,731135,Q4_고가,Tier3_배송취약권(가정),40s_F,1.0,0,0.926240804834048,0.7631229316374533
669227200,14,660571,Q4_고가,Tier3_배송취약권(가정),40s_F,,0,0.7801525819736614,0.762842149567435
761299648,10,608588,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.6711546440804712,0.7628396702127348
115031168,9,667846,Q4_고가,Tier1_새벽배송가능권(가정),60+_F,0.0,0,0.7237496264519322,0.7627622568156335
903081344,9,667173,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.8709732182159656,0.762125687559259
403357056,18,559773,Q3,Tier3_배송취약권(가정),40s_F,,0,0.6524448693097731,0.7616628798335789
749335872,16,685262,Q3,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.8995555932284325,0.7615389186774314
1488066560,17,531250,Q3,Tier3_배송취약권(가정),30s_F,,0,0.7291054364932562,0.7613170313708152
689693312,8,493837,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.6400375982177099,0.7612321254582015
423127168,25,732646,Q2,Tier3_배송취약권(가정),60+_F,0.0,0,0.804730132600348,0.7607901099010772
204429120,11,535076,Q4_고가,Tier1_새벽배송가능권(가정),40s_M,0.0,0,0.7448024959966427,0.7604266943791858
27066048,16,688994,Q3,Tier3_배송취약권(가정),40s_F,0.0,0,0.7343074248521317,0.7602381560610361
1578242176,23,722687,Q3,Tier3_배송취약권(가정),30s_F,,0,0.7253101825631489,0.7602106924566917
300800064,24,635989,Q2,Tier2_익일배송표준권(가정),60+_F,0.0,1,0.5968590063211338,0.7600257637438453
1110092160,9,474486,Q4_고가,Tier2_익일배송표준권(가정),50s_F,0.0,0,0.7033852415321417,0.7599153958092512
443424384,11,551132,Q4_고가,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.7860177445269788,0.7597280448529472
943956032,32,654915,Q2,Tier3_배송취약권(가정),<30_F,0.0,1,0.7013679004393754,0.7596197847855966
1540316672,19,501350,Q2,Tier3_배송취약권(가정),30s_F,,0,0.7074246880278445,0.7591380492583889
192890368,25,616916,Q2,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.758468326592066,0.7588225503658381
935006400,24,598922,Q2,Tier2_익일배송표준권(가정),30s_F,1.0,0,0.8530224103041744,0.7584816846508897
1483137024,15,658191,Q3,Tier2_익일배송표준권(가정),30s_F,,0,0.7560948756595274,0.758364624551506
323591744,20,626492,Q3,Tier3_배송취약권(가정),40s_F,0.0,0,0.8756864606518552,0.7578716918809687
183339392,23,582461,Q2,Tier2_익일배송표준권(가정),50s_F,0.0,0,0.717793408162154,0.756873339001081
366261184,17,634054,Q3,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.7321007349224669,0.7568365327305852
645743232,27,549151,Q2,Tier2_익일배송표준권(가정),50s_F,,0,0.7502935036098289,0.7567487041275963
1360292096,9,486549,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,1.0,0,0.6315144118592346,0.7563327161446546
592164224,23,613214,Q2,Tier2_익일배송표준권(가정),50s_M,0.0,0,0.7078362753508937,0.7557932839761133
777808768,13,511147,Q3,Tier2_익일배송표준권(가정),50s_F,0.0,0,0.7151919601987922,0.7551411331426974
416506816,4,563986,Q4_고가,Tier2_익일배송표준권(가정),40s_F,0.0,1,0.7532998319910034,0.7548507582424694
1176991680,9,608693,Q4_고가,Tier3_배송취약권(가정),30s_F,,0,0.8145022154601749,0.7543486670937058
1493402560,11,547616,Q4_고가,Tier3_배송취약권(가정),<30_F,0.0,0,0.5897927802963632,0.7541363235251732
841460288,9,517545,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.731842653190075,0.7540576769831656
845665984,11,505405,Q3,Tier3_배송취약권(가정),60+_F,0.0,1,0.6306055576893544,0.7536851866229576
1020373120,16,719914,Q3,Tier1_새벽배송가능권(가정),30s_F,1.0,0,0.7241453413904881,0.7536453424270766
256816576,23,737662,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.8844825092593221,0.7536136635748606
837893056,12,658747,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.7214171063000572,0.7528836132695885
735339776,20,683353,Q3,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.7452113210901099,0.7521878049650293
1011145088,24,620421,Q2,Tier1_새벽배송가능권(가정),<30_F,0.0,1,0.6769568118016954,0.7519518763777756
965294464,7,724594,Q4_고가,Tier2_익일배송표준권(가정),30s_F,,0,0.70452485067197,0.7510277858073061
391994624,21,740854,Q3,Tier1_새벽배송가능권(가정),30s_F,,0,0.7175884325972665,0.7509170136327018
96315264,11,581311,Q4_고가,Tier1_새벽배송가능권(가정),60+_F,,0,0.6075068568196392,0.7501742920942985
826938944,15,614427,Q3,Tier1_새벽배송가능권(가정),40s_F,,0,0.8459251684270997,0.7494632951256398
624187648,39,653773,Q1_저가,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.7358165944231094,0.7494185881398069
179514176,23,667075,Q2,Tier1_새벽배송가능권(가정),50s_F,1.0,0,0.7042581004072315,0.7487891623719714
1464218816,22,588736,Q2,Tier1_새벽배송가능권(가정),40s_F,,0,0.7488517860523003,0.748761985736432
432113920,9,623715,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.87316905382378,0.7487423993525304
1247142912,20,615388,Q3,Tier2_익일배송표준권(가정),50s_F,0.0,0,0.7011595127406904,0.7483080750928259
143810304,6,714840,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.7402308157895744,0.7482882589506297
125363520,7,430743,Q4_고가,Tier3_배송취약권(가정),60+_F,0.0,0,0.8289805997623898,0.7481493196282762
610132160,20,667461,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.7050516347548988,0.748105833764952
363441920,21,704217,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.7648260889419012,0.7479512289272762
667566080,12,664780,Q4_고가,Tier3_배송취약권(가정),40s_F,,0,0.717018690398355,0.7478893555548709
932768064,8,461468,Q4_고가,Tier3_배송취약권(가정),40s_M,0.0,0,0.7293135427588705,0.7469619790324538
283645056,27,739729,Q2,Tier3_배송취약권(가정),60+_F,0.0,0,0.8271602426995074,0.7468229758755259
71489408,13,597969,Q3,Tier3_배송취약권(가정),50s_F,0.0,0,0.729807561539516,0.7464456087358217
163461632,15,623044,Q3,Tier1_새벽배송가능권(가정),60+_F,0.0,0,0.7771622198377283,0.7462910495879292
1332815872,15,547908,Q3,Tier1_새벽배송가능권(가정),40s_F,,0,0.6830758270670216,0.7459259208458654
104678400,14,639225,Q3,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.9093657890590804,0.7457634124741185
241838656,6,446727,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.7239936301869996,0.7457596171659824
226725248,26,505506,Q2,Tier1_새벽배송가능권(가정),40s_F,,0,0.6881053242606479,0.745712282163193
1520561408,10,488483,Q4_고가,Tier1_새벽배송가능권(가정),30s_M,0.0,0,0.6538378806489689,0.7447648138032082
1215238272,13,559102,Q3,Tier3_배송취약권(가정),60+_F,0.0,0,0.7645280073921904,0.7446571468036555
1143921472,34,605776,Q1_저가,Tier2_익일배송표준권(가정),50s_F,,0,0.8077264959412681,0.7446261322498476
165904128,26,596834,Q2,Tier3_배송취약권(가정),50s_F,,0,0.7809976019019674,0.7441153265109197
1492539520,11,706209,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.6243672461079387,0.7436503382276597
264942144,33,659034,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.8779898505491524,0.743528605929379
394155008,15,290321,Q2,Tier2_익일배송표준권(가정),40s_F,0.0,1,0.8074507435819259,0.743388409223924
762561728,19,553170,Q2,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.808044221790252,0.7431098250551226
174048256,8,526465,Q4_고가,Tier2_익일배송표준권(가정),30s_F,1.0,0,0.7932549966329959,0.7417232266457121
799770816,7,306094,Q3,Tier1_새벽배송가능권(가정),40s_F,,1,0.628368649031088,0.7415261156992321
875011200,12,500525,Q3,Tier1_새벽배송가능권(가정),40s_F,0.0,0,0.8757613855603015,0.7412331610538725
451863616,10,480903,Q4_고가,Tier3_배송취약권(가정),40s_F,0.0,0,0.734112035864094,0.7405141247199377
595575552,8,532683,Q4_고가,Tier3_배송취약권(가정),40s_F,0.0,0,0.7402361255685017,0.7403928350603302
205334848,12,458885,Q3,Tier3_배송취약권(가정),40s_F,0.0,0,0.7135283392448303,0.7401290097784664
1043914624,6,471752,Q4_고가,Tier1_새벽배송가능권(가정),40s_F,0.0,1,0.5044554784428252,0.739929265916641
86938752,18,634916,Q3,Tier3_배송취약권(가정),60+_F,1.0,0,0.7857800814323719,0.7396239827384476
745657280,10,691581,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.754703512124407,0.7392789398085792
749716352,11,538179,Q4_고가,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.6323033707968437,0.7388521783886758
659236352,27,529239,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.855992727787939,0.7384212018593694
917003200,27,690682,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.7267647137025046,0.7383049589964219
1484838976,13,499202,Q3,Tier3_배송취약권(가정),30s_F,1.0,0,0.746294325503091,0.738184532015731
1076428032,19,645520,Q3,Tier2_익일배송표준권(가정),30s_F,0.0,1,0.7864643616315466,0.7377167094197185
745176576,10,596339,Q4_고가,Tier1_새벽배송가능권(가정),30s_F,0.0,0,0.6939779498697324,0.7375854257982245
1305753536,30,637152,Q2,Tier2_익일배송표준권(가정),60+_F,0.0,0,0.8657525935801917,0.7375805770627679
1011553408,23,608305,Q2,Tier2_익일배송표준권(가정),60+_F,,0,0.7535966333671182,0.73706142923837
1176241856,12,626396,Q4_고가,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.6065261284390301,0.7361882378927437
136644288,14,476499,Q3,Tier2_익일배송표준권(가정),50s_F,0.0,0,0.6441967996162983,0.7360947022287633
1161798464,9,433993,Q4_고가,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.8291396278298101,0.7357083837215502
1446982144,16,541579,Q3,Tier1_새벽배송가능권(가정),30s_F,,0,0.6641114812432176,0.7356637600328768
1086275968,8,563698,Q4_고가,Tier3_배송취약권(가정),<30_F,,0,0.7601985494740929,0.7355966968364046
974760064,7,554547,Q4_고가,Tier1_새벽배송가능권(가정),<30_F,0.0,0,0.8956949433232709,0.7354326928032934
1561556736,19,482681,Q2,Tier3_배송취약권(가정),30s_F,,0,0.8041236226406215,0.7348772887030337
479313856,18,558817,Q3,Tier1_새벽배송가능권(가정),60+_F,1.0,0,0.7237796743254609,0.7346275841303034
826075904,27,576526,Q2,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.7609467107078185,0.7343934113002298
59516352,12,491239,Q3,Tier2_익일배송표준권(가정),40s_F,,0,0.6209453412161433,0.734364374688609
38955584,6,307741,Q4_고가,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.813261193868813,0.7341798842994706
1186240128,18,676789,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.7339837373933197,0.7340830563698084
1067673280,11,445103,Q3,Tier3_배송취약권(가정),30s_M,0.0,1,0.7708392608286263,0.7339481842723494
374650304,11,713978,Q4_고가,Tier3_배송취약권(가정),60+_M,0.0,0,0.7334779509844065,0.7335254036122695
932836736,6,467215,Q4_고가,Tier3_배송취약권(가정),30s_F,0.0,0,0.7007981635213147,0.7333927630370011
1087500928,13,474199,Q3,Tier3_배송취약권(가정),30s_M,0.0,0,0.7003226420347601,0.7331617744661157
840441344,16,602470,Q3,Tier3_배송취약권(가정),30s_F,0.0,0,0.7139387940006631,0.7327414425853302
1569853056,15,482432,Q3,Tier1_새벽배송가능권(가정),60+_F,0.0,0,0.8952840451514426,0.7326785052421841
1176974976,6,355604,Q4_고가,Tier2_익일배송표준권(가정),40s_F,,0,0.8357602830730118,0.732474202479632
427427520,11,472574,Q3,Tier1_새벽배송가능권(가정),40s_F,,0,0.7340389048604106,0.7323135537255748
351641472,9,243229,Q2,Tier3_배송취약권(가정),30s_F,0.0,1,0.5925502590380083,0.7320654959971314
798299008,13,464923,Q3,Tier3_배송취약권(가정),50s_F,0.0,0,0.6751033983703307,0.7320034397896474
1020384256,21,611560,Q2,Tier1_새벽배송가능권(가정),30s_F,,0,0.7751729359633976,0.7314284130506974
1068488064,40,710624,Q1_저가,Tier2_익일배송표준권(가정),30s_F,1.0,1,0.7746243448389006,0.7308089244465803
1388312128,24,691389,Q2,Tier2_익일배송표준권(가정),30s_F,0.0,0,0.7875875399302918,0.730045041335094
479946752,12,506363,Q3,Tier1_새벽배송가능권(가정),30s_F,,1,0.6263666303605335,0.7298243511444784
394912256,18,735041,Q3,Tier1_새벽배송가능권(가정),50s_F,1.0,0,0.7085541871873148,0.7297407490313175
864521088,22,616473,Q2,Tier3_배송취약권(가정),30s_F,,0,0.6942276507389865,0.7292599379660709
176002624,4,609243,Q4_고가,Tier3_배송취약권(가정),40s_F,0.0,0,0.9503222029886771,0.7291844718360493
1223920640,32,527063,Q1_저가,Tier1_새벽배송가능권(가정),60+_F,0.0,1,0.7697883264219022,0.729102844463431
1476112064,15,620751,Q3,Tier2_익일배송표준권(가정),40s_F,0.0,0,0.6964898281370963,0.7289119764952943
1308801088,18,563988,Q3,Tier1_새벽배송가능권(가정),50s_F,0.0,0,0.6638572857827506,0.7287749305003923
1363842624,11,600838,Q4_고가,Tier2_익일배송표준권(가정),60+_M,0.0,0,0.6836406166431243,0.7281810314967345
1322034368,9,460705,Q4_고가,Tier3_배송취약권(가정),<30_F,0.0,0,0.7244419316898194,0.7281246456877986
929013376,13,264804,Q2,Tier3_배송취약권(가정),30s_F,0.0,1,0.6759286427024513,0.7277292684210975
